obs_id,code,irai_theme,country,iso3,year,verified_value,data_source,indicator_name,indicator_type,variant,variant_type,query
1564,FWCI,Transparency,Iran,IRN,2016,1.2543062210714,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Iran's field-weighted citation impact for AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Iran and the regional average if the information is available to you."
1564,FWCI,Transparency,Iran,IRN,2016,1.2543062210714,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Iran in 2016? Please provide a specific numeric value if the information is available to you."
1565,FWCI,Transparency,Iraq,IRQ,2016,0.749100076491225,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Iraq in 2016? Please provide a specific numeric value if the information is available to you."
1565,FWCI,Transparency,Iraq,IRQ,2016,0.749100076491225,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Iraq's field-weighted citation impact for AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Iraq and the regional average if the information is available to you."
1565,FWCI,Transparency,Iraq,IRQ,2016,0.749100076491225,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Iraq in 2016? Please provide a specific numeric value if the information is available to you."
1566,FWCI,Transparency,Ireland,IRL,2016,1.26860447747463,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Ireland in 2016? Please provide a specific numeric value if the information is available to you."
1566,FWCI,Transparency,Ireland,IRL,2016,1.26860447747463,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Ireland's field-weighted citation impact for AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Ireland and the regional average if the information is available to you."
1566,FWCI,Transparency,Ireland,IRL,2016,1.26860447747463,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Ireland in 2016? Please provide a specific numeric value if the information is available to you."
1567,FWCI,Transparency,Israel,ISR,2016,4.96429412906745,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Israel in 2016? Please provide a specific numeric value if the information is available to you."
1567,FWCI,Transparency,Israel,ISR,2016,4.96429412906745,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Israel's field-weighted citation impact for AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Israel and the regional average if the information is available to you."
1567,FWCI,Transparency,Israel,ISR,2016,4.96429412906745,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Israel in 2016? Please provide a specific numeric value if the information is available to you."
1568,FWCI,Transparency,Italy,ITA,2016,1.72935378682502,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the field-weighted citation impact for AI publications for Italy in 2016? Please provide a specific numeric value if the information is available to you."
1568,FWCI,Transparency,Italy,ITA,2016,1.72935378682502,the Stanford AI Index (via Scopus),the field-weighted citation impact for AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Italy's field-weighted citation impact for AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Italy and the regional average if the information is available to you."
